"","gamePlayId","playSide","possessionTeam","ballCarrierId","defensiveTeam","nflId","edgeSetterId_atMaxChange","frames_from_start_atMaxChange","total_change_at_max_change","relative_total_change","max_EIR_atMaxChange","expectedPointsAdded","edge_intensity_rating","edge_intensity_rating_no_time"
"1406","2022092600 3311","left","NYG",46071,"DAL",53441,52490,10,8.80760183432614,2.70760183432611,74.9205587545597,-0.433143065,72.9129480589327,0.643538238348046
"1407","2022092600 3448","left","DAL",43293,"NYG",46543,47878,3,10.6406670587585,-3.87933294124147,61.3798298037639,0.078496881,54.2294098286955,0.489806882020202
"1408","2022092600 3448","left","DAL",43293,"NYG",47800,47878,3,10.6406670587585,-3.87933294124147,61.3798298037639,0.078496881,56.5457315315961,0.504991705171298
"1409","2022092600 3448","left","DAL",43293,"NYG",47878,47878,3,10.6406670587585,-3.87933294124147,61.3798298037639,0.078496881,61.3798298037639,0.536682004176813
"1410","2022092600 3448","left","DAL",43293,"NYG",52663,47878,3,10.6406670587585,-3.87933294124147,61.3798298037639,0.078496881,50.7832343047149,0.467215216184774
"1411","2022092600 3469","left","DAL",43293,"NYG",41336,41336,5,11.7744118635312,-5.42558813646883,57.8672511258486,0.122572155,57.8672511258486,0.522583598842329
"1412","2022092600 3469","left","DAL",43293,"NYG",43333,41336,5,11.7744118635312,-5.42558813646883,57.8672511258486,0.122572155,55.420836097064,0.50654593899579
"1413","2022092600 3469","left","DAL",43293,"NYG",52663,41336,5,11.7744118635312,-5.42558813646883,57.8672511258486,0.122572155,52.7494990058409,0.489033785456672
"1414","2022092600 3469","left","DAL",43293,"NYG",54611,41336,5,11.7744118635312,-5.42558813646883,57.8672511258486,0.122572155,53.8972776558676,0.496558135720901
"1415","2022092600 3855","right","DAL",47911,"NYG",47878,47878,12,6.09051340448707,6.09051340448707,59.7258434490201,-0.51090885,59.7258434490201,0.566017742220169
"1416","2022092600 3855","right","DAL",47911,"NYG",52663,47878,12,6.09051340448707,6.09051340448707,59.7258434490201,-0.51090885,44.771086529398,0.467980695462924
"1417","2022092600 3855","right","DAL",47911,"NYG",40171,47878,12,6.09051340448707,6.09051340448707,59.7258434490201,-0.51090885,59.3919276480466,0.563828731782288
"1418","2022092600 3925","left","DAL",43293,"NYG",46543,47878,24,19.2751470712649,-19.2751470712649,70.2718771213707,-0.189291275,67.3100913274313,0.66930828477457
"1419","2022092600 3925","left","DAL",43293,"NYG",47800,47878,24,19.2751470712649,-19.2751470712649,70.2718771213707,-0.189291275,68.5874285970242,0.677681966426295
"1420","2022092600 3925","left","DAL",43293,"NYG",47878,47878,24,19.2751470712649,-19.2751470712649,70.2718771213707,-0.189291275,70.2718771213707,0.688724496881929
"1421","2022092600 3925","left","DAL",43293,"NYG",52663,47878,24,19.2751470712649,-19.2751470712649,70.2718771213707,-0.189291275,63.8924728802407,0.646903827028686
"1422","2022092600 516","left","DAL",43293,"NYG",41336,41336,10,6.66777109272067,-6.66777109272067,63.4843504172246,0.24154151,63.4843504172246,0.581728349172079
"1423","2022092600 516","left","DAL",43293,"NYG",43333,41336,10,6.66777109272067,-6.66777109272067,63.4843504172246,0.24154151,57.1801539112456,0.540400709348485
"1424","2022092600 617","right","DAL",43293,"NYG",40171,40171,16,11.1327118231411,11.1327118231411,65.3625671490092,-0.391847588,65.3625671490092,0.620826856139337
"1425","2022092600 617","right","DAL",43293,"NYG",52663,40171,16,11.1327118231411,11.1327118231411,65.3625671490092,-0.391847588,46.2399116490809,0.495466833141616
"1426","2022092600 617","right","DAL",43293,"NYG",54470,40171,16,11.1327118231411,11.1327118231411,65.3625671490092,-0.391847588,59.7703926033944,0.58416693044815
"1427","2022092600 894","right","NYG",46071,"DAL",47841,47841,14,8.71644953795661,4.0835504620434,67.5644546112243,0.159147956,67.5644546112243,0.626332925490793
"1428","2022092600 894","right","NYG",46071,"DAL",46088,47841,14,8.71644953795661,4.0835504620434,67.5644546112243,0.159147956,59.3577155212274,0.572533023010608
"1429","2022092600 894","right","NYG",46071,"DAL",41263,47841,14,8.71644953795661,4.0835504620434,67.5644546112243,0.159147956,61.8607344018329,0.588941753714229
"1430","2022092900 1540","right","MIA",42718,"CIN",46138,46146,6,7.73034764937407,7.73034764937407,69.2306090502644,-0.180102918,52.9258031532096,0.494653846422403
"1431","2022092900 1540","right","MIA",42718,"CIN",46146,46146,6,7.73034764937407,7.73034764937407,69.2306090502644,-0.180102918,69.2306090502644,0.601541241964086
"1432","2022092900 1627","left","CIN",44860,"MIA",53447,53447,6,11.997155989795,-10.162844010205,73.7840170328414,-0.60104418,73.7840170328414,0.631391454421033
"1433","2022092900 1627","left","CIN",44860,"MIA",46307,53447,6,11.997155989795,-10.162844010205,73.7840170328414,-0.60104418,64.5529784450736,0.570876678653632
"1434","2022092900 1627","left","CIN",44860,"MIA",46142,53447,6,11.997155989795,-10.162844010205,73.7840170328414,-0.60104418,61.8973357053438,0.553467410629768
"1435","2022092900 1728","left","MIA",42718,"CIN",52473,54560,3,19.453896101239,-16.686103898761,70.4271062495761,-0.392240956,62.9912952324882,0.54724608839648
"1436","2022092900 1728","left","MIA",42718,"CIN",44915,54560,3,19.453896101239,-16.686103898761,70.4271062495761,-0.392240956,69.4682149627,0.589706028457461
"1437","2022092900 1728","left","MIA",42718,"CIN",54560,54560,3,19.453896101239,-16.686103898761,70.4271062495761,-0.392240956,70.4271062495761,0.595992113241844
"1438","2022092900 1915","right","MIA",42718,"CIN",52515,46146,8,16.5813928414651,16.5813928414651,65.8001862023911,-0.119328588,52.6085005283796,0.501502316353247
"1439","2022092900 1915","right","MIA",42718,"CIN",46146,46146,8,16.5813928414651,16.5813928414651,65.8001862023911,-0.119328588,65.8001862023911,0.587981415423928
"1440","2022092900 1915","right","MIA",42718,"CIN",53540,46146,8,16.5813928414651,16.5813928414651,65.8001862023911,-0.119328588,59.4032604889976,0.546045882226212
"1441","2022092900 2233","right","CIN",44860,"MIA",46142,47796,6,7.71865559058163,7.71865559058163,72.0837883951081,0.005690852,56.5950983229912,0.518708190071013
"1442","2022092900 2233","right","CIN",44860,"MIA",47796,47796,6,7.71865559058163,7.71865559058163,72.0837883951081,0.005690852,72.0837883951081,0.620245476231527
"1443","2022092900 2233","right","CIN",44860,"MIA",47934,47796,6,7.71865559058163,7.71865559058163,72.0837883951081,0.005690852,64.3394259444832,0.569476718988754
"1444","2022092900 2254","right","CIN",44860,"MIA",46307,46142,8,9.84458925085299,9.84458925085299,66.5978519908654,-0.345192693,56.7501787734364,0.528653403191131
"1445","2022092900 2254","right","CIN",44860,"MIA",46142,46142,8,9.84458925085299,9.84458925085299,66.5978519908654,-0.345192693,66.5978519908654,0.593210574187364
"1446","2022092900 2354","right","MIA",42718,"CIN",47855,46146,2,4.64045109488723,4.64045109488723,62.7519427872649,-0.012591674,50.5995026008898,0.461546463307598
"1447","2022092900 2354","right","MIA",42718,"CIN",46146,46146,2,4.64045109488723,4.64045109488723,62.7519427872649,-0.012591674,62.7519427872649,0.541212709517394
"1448","2022092900 2354","right","MIA",42718,"CIN",45226,46146,2,4.64045109488723,4.64045109488723,62.7519427872649,-0.012591674,53.380887925054,0.479780046410324
"1449","2022092900 2622","right","MIA",42718,"CIN",46146,46138,11,9.61308881662774,9.61308881662774,69.9880444505564,0.056647924,67.3765483405412,0.611708234494404
"1450","2022092900 2622","right","MIA",42718,"CIN",46138,46138,11,9.61308881662774,9.61308881662774,69.9880444505564,0.056647924,69.9880444505564,0.62882809592846
"1451","2022092900 2622","right","MIA",42718,"CIN",47855,46138,11,9.61308881662774,9.61308881662774,69.9880444505564,0.056647924,63.5233783069473,0.586448485186716
"1452","2022092900 2643","left","MIA",42718,"CIN",46138,44915,9,8.22547675342184,4.58547675342186,72.4823695840154,-0.993817797,69.6153466128318,0.617456275469516
"1453","2022092900 2643","left","MIA",42718,"CIN",44915,44915,9,8.22547675342184,4.58547675342186,72.4823695840154,-0.993817797,72.4823695840154,0.636251262682663
"1454","2022092900 2896","right","CIN",44860,"MIA",47796,46142,6,3.26376976816508,3.26376976816508,63.615077676612,-0.191532106,62.1061413263797,0.554836251764578
"1455","2022092900 2896","right","CIN",44860,"MIA",46142,46142,6,3.26376976816508,3.26376976816508,63.615077676612,-0.191532106,63.615077676612,0.564728198809691
"1456","2022092900 2917","left","CIN",44860,"MIA",53447,46307,2,8.06133276591834,3.50133276591839,69.0561745494083,0.086874812,57.7884284744425,0.508674013811285
"1457","2022092900 2917","left","CIN",44860,"MIA",46307,46307,2,8.06133276591834,3.50133276591839,69.0561745494083,0.086874812,69.0561745494083,0.582540580465456
"1458","2022092900 3034","right","MIA",46203,"CIN",46138,46146,3,8.55587972472472,8.55587972472472,63.3275670017788,-0.072893013,54.3955414317085,0.490895970383187
"1459","2022092900 3034","right","MIA",46203,"CIN",46146,46146,3,8.55587972472472,8.55587972472472,63.3275670017788,-0.072893013,63.3275670017788,0.549450543563907
"1460","2022092900 3148","right","CIN",44860,"MIA",43503,43321,8,7.78665745016781,7.78665745016781,73.042439973001,-0.43965999,61.4587689989073,0.559520924647766
"1461","2022092900 3148","right","CIN",44860,"MIA",43321,43321,8,7.78665745016781,7.78665745016781,73.042439973001,-0.43965999,73.042439973001,0.635458561014005
"1462","2022092900 3148","right","CIN",44860,"MIA",52464,43321,8,7.78665745016781,7.78665745016781,73.042439973001,-0.43965999,53.6029259694249,0.508021347988755
"1463","2022092900 3198","right","CIN",44860,"MIA",47796,53447,11,17.3515459229837,9.70845407701631,72.889075442537,-0.232831668,68.8097633049838,0.621103784234024
"1464","2022092900 3198","right","CIN",44860,"MIA",46142,53447,11,17.3515459229837,9.70845407701631,72.889075442537,-0.232831668,66.1222530827139,0.603485606503864
"1465","2022092900 3198","right","CIN",44860,"MIA",53447,53447,11,17.3515459229837,9.70845407701631,72.889075442537,-0.232831668,72.889075442537,0.647846025309301
"1466","2022092900 334","left","MIA",42718,"CIN",44915,44915,3,8.78321565259172,-5.97678434740828,73.820790755743,0.386070162,73.820790755743,0.618239670216433
"1467","2022092900 334","left","MIA",42718,"CIN",54560,44915,3,8.78321565259172,-5.97678434740828,73.820790755743,0.386070162,61.3525828696195,0.536503384827059
"1468","2022092900 3350","right","MIA",42718,"CIN",47855,47855,5,10.2041109794785,10.2041109794785,60.5745072260593,-1.117057767,60.5745072260593,0.540331222177613
"1469","2022092900 3350","right","MIA",42718,"CIN",46146,47855,5,10.2041109794785,10.2041109794785,60.5745072260593,-1.117057767,56.9594135429451,0.516632200498548
"1470","2022092900 3527","right","CIN",44860,"MIA",53447,43321,8,12.7812393246373,5.95876067536278,62.6562157014562,-0.13446052,54.3291426805486,0.512782116889714
"1471","2022092900 3527","right","CIN",44860,"MIA",43321,43321,8,12.7812393246373,5.95876067536278,62.6562157014562,-0.13446052,62.6562157014562,0.567370877609092
"1472","2022092900 3579","left","CIN",44860,"MIA",43321,47934,4,12.3478085326357,-9.53219146736433,67.8933352783393,0.287770967,65.7622648511044,0.569875676263336
"1473","2022092900 3579","left","CIN",44860,"MIA",43503,47934,4,12.3478085326357,-9.53219146736433,67.8933352783393,0.287770967,56.9858159169073,0.512340997555486
"1474","2022092900 3579","left","CIN",44860,"MIA",47934,47934,4,12.3478085326357,-9.53219146736433,67.8933352783393,0.287770967,67.8933352783393,0.58384607058273
"1475","2022092900 57","left","CIN",44860,"MIA",43503,43321,7,12.012900690727,-12.012900690727,67.5533250375383,-0.556456609,56.903996605756,0.525197481979208
"1476","2022092900 57","left","CIN",44860,"MIA",43321,43321,7,12.012900690727,-12.012900690727,67.5533250375383,-0.556456609,67.5533250375383,0.595009964723748
"1477","2022092900 57","left","CIN",44860,"MIA",53447,43321,7,12.012900690727,-12.012900690727,67.5533250375383,-0.556456609,61.8046387770073,0.557324014577882
"1478","2022092900 57","left","CIN",44860,"MIA",52464,43321,7,12.012900690727,-12.012900690727,67.5533250375383,-0.556456609,66.8880364434825,0.590648614729691
"1479","2022092900 639","right","CIN",44860,"MIA",43321,43321,8,6.78561023590328,6.78561023590328,65.1898218618191,-0.401600151,65.1898218618191,0.583980125552268
"1480","2022092900 639","right","CIN",44860,"MIA",43503,43321,8,6.78561023590328,6.78561023590328,65.1898218618191,-0.401600151,55.6331768429258,0.521330812053209
"1481","2022100200 1210","left","NO",37101,"MIN",46165,42427,20,19.2758887314647,-19.2758887314646,73.9454552850838,0.762856884,50.3194916701357,0.540067973204712
"1482","2022100200 1210","left","NO",37101,"MIN",42427,42427,20,19.2758887314647,-19.2758887314646,73.9454552850838,0.762856884,73.9454552850838,0.694949775165968
"1483","2022100200 1210","left","NO",37101,"MIN",42465,42427,20,19.2758887314647,-19.2758887314646,73.9454552850838,0.762856884,47.5143337202049,0.521678546845131
"1484","2022100200 1338","right","MIN",44853,"NO",37097,37097,3,22.3736833524368,22.3736833524368,59.0308897942023,-0.582216039,59.0308897942023,0.521283349234772
"1485","2022100200 1338","right","MIN",44853,"NO",53489,37097,3,22.3736833524368,22.3736833524368,59.0308897942023,-0.582216039,54.4502996909733,0.491254942317853
"1486","2022100200 1383","right","MIN",44853,"NO",37097,37097,6,8.72395042546546,8.72395042546546,68.9862559028005,0.026212268,68.9862559028005,0.59993936631529
"1487","2022100200 1383","right","MIN",44853,"NO",53489,37097,6,8.72395042546546,8.72395042546546,68.9862559028005,0.026212268,51.5834135270743,0.485853709098125
"1488","2022100200 1383","right","MIN",44853,"NO",48544,37097,6,8.72395042546546,8.72395042546546,68.9862559028005,0.026212268,57.8745782895007,0.527095918335393
"1489","2022100200 1404","left","MIN",44853,"NO",46083,46083,13,19.693660494471,-19.693660494471,76.8224604251357,-0.458598999,76.8224604251357,0.682560201246583
"1490","2022100200 1404","left","MIN",44853,"NO",43409,46083,13,19.693660494471,-19.693660494471,76.8224604251357,-0.458598999,73.2559085870662,0.659179399325812
"1491","2022100200 1404","left","MIN",44853,"NO",38607,46083,13,19.693660494471,-19.693660494471,76.8224604251357,-0.458598999,59.7677942894092,0.570757039860281
"1492","2022100200 1463","right","NO",37101,"MIN",42427,46165,8,22.5680400233714,19.0619599766286,73.9820950051926,-0.491451977,66.5276759918897,0.592750530087029
"1493","2022100200 1463","right","NO",37101,"MIN",42431,46165,8,22.5680400233714,19.0619599766286,73.9820950051926,-0.491451977,73.3405552905957,0.637412878659364
"1494","2022100200 1463","right","NO",37101,"MIN",46165,46165,8,22.5680400233714,19.0619599766286,73.9820950051926,-0.491451977,73.9820950051926,0.641618541067293
"1495","2022100200 1463","right","NO",37101,"MIN",43361,46165,8,22.5680400233714,19.0619599766286,73.9820950051926,-0.491451977,66.7490698057445,0.594201894077585
"1496","2022100200 1484","right","NO",37101,"MIN",42431,44867,12,16.5563980277512,16.5563980277512,66.475599936468,-0.020117307,66.3947457093071,0.609736238363253
"1497","2022100200 1484","right","NO",37101,"MIN",44867,44867,12,16.5563980277512,16.5563980277512,66.475599936468,-0.020117307,66.475599936468,0.610266284400865
"1498","2022100200 1570","left","MIN",44853,"NO",48544,53457,9,9.78702148735758,-5.69297851264244,71.1154052014546,-0.461323015,61.2042242341584,0.562316522790757
"1499","2022100200 1570","left","MIN",44853,"NO",38607,53457,9,9.78702148735758,-5.69297851264244,71.1154052014546,-0.461323015,57.504706270501,0.538064051317519
"1500","2022100200 1570","left","MIN",44853,"NO",53457,53457,9,9.78702148735758,-5.69297851264244,71.1154052014546,-0.461323015,71.1154052014546,0.627290023672969
"1501","2022100200 1679","left","MIN",44853,"NO",38607,48544,10,18.6246334937557,-26.8490911831917,71.0507401842576,0.683730789,56.2408496813972,0.534243029006648
"1502","2022100200 1679","left","MIN",44853,"NO",48544,48544,10,18.6246334937557,-26.8490911831917,71.0507401842576,0.683730789,71.0507401842576,0.63133039294725
"1503","2022100200 1679","left","MIN",44853,"NO",53457,48544,10,18.6246334937557,-26.8490911831917,71.0507401842576,0.683730789,59.5023550118087,0.555624075338268
"1504","2022100200 179","left","MIN",44853,"NO",46197,46197,7,10.7072270156818,-10.7072270156818,65.4064170060184,-0.375932387,65.4064170060184,0.580935745784525
"1505","2022100200 179","left","MIN",44853,"NO",53489,46197,7,10.7072270156818,-10.7072270156818,65.4064170060184,-0.375932387,57.5473351569651,0.529414936797405
"1506","2022100200 179","left","MIN",44853,"NO",48537,46197,7,10.7072270156818,-10.7072270156818,65.4064170060184,-0.375932387,55.0858139775988,0.513278247431438
"1507","2022100200 2298","right","MIN",44853,"NO",43409,37097,5,8.41026679178833,8.41026679178833,71.7208202555576,-0.464826895,69.9125320652513,0.601547354455831
"1508","2022100200 2298","right","MIN",44853,"NO",37097,37097,5,8.41026679178833,8.41026679178833,71.7208202555576,-0.464826895,71.7208202555576,0.613401725263492
"1509","2022100200 2298","right","MIN",44853,"NO",53489,37097,5,8.41026679178833,8.41026679178833,71.7208202555576,-0.464826895,58.0289205647951,0.523643435149292
"1510","2022100200 2702","right","NO",40129,"MIN",43361,43361,5,7.69209502204237,6.90790497795763,71.467939054986,1.092811535,71.467939054986,0.611743943313728
"1511","2022100200 2702","right","NO",40129,"MIN",46165,43361,5,7.69209502204237,6.90790497795763,71.467939054986,1.092811535,65.6742045390526,0.573762675902262
"1512","2022100200 2702","right","NO",40129,"MIN",53519,43361,5,7.69209502204237,6.90790497795763,71.467939054986,1.092811535,67.6659128653517,0.586819471366185
"1513","2022100200 3349","right","MIN",44853,"NO",37097,37097,9,18.1379872739059,18.1379872739059,73.540212312858,-0.12238002,73.540212312858,0.643186031173167
"1514","2022100200 3349","right","MIN",44853,"NO",48544,37097,9,18.1379872739059,18.1379872739059,73.540212312858,-0.12238002,56.0286350242318,0.528387553961842
"1515","2022100200 3504","left","MIN",44853,"NO",38607,46083,6,9.14943022041211,-3.67056977958794,66.1326413049763,-0.821728631,48.8535551823255,0.467957915029173
"1516","2022100200 3504","left","MIN",44853,"NO",46083,46083,6,9.14943022041211,-3.67056977958794,66.1326413049763,-0.821728631,66.1326413049763,0.581232278713822
"1517","2022100200 3504","left","MIN",44853,"NO",48544,46083,6,9.14943022041211,-3.67056977958794,66.1326413049763,-0.821728631,57.4992528874084,0.5246354441069
"1518","2022100200 372","right","MIN",47885,"NO",48544,37097,3,6.86021759418811,6.86021759418811,70.9510399541607,-0.493810111,60.1097286208161,0.528355759241617
"1519","2022100200 372","right","MIN",47885,"NO",37097,37097,3,6.86021759418811,6.86021759418811,70.9510399541607,-0.493810111,70.9510399541607,0.599426800503572
"1520","2022100200 372","right","MIN",47885,"NO",38607,37097,3,6.86021759418811,6.86021759418811,70.9510399541607,-0.493810111,58.3399523022382,0.516753855939089
"1521","2022100200 3989","left","MIN",44853,"NO",46083,43409,8,23.1266540808517,-23.1266540808517,75.433161559655,-0.68985118,73.4453419695633,0.638099815705597
"1522","2022100200 3989","left","MIN",44853,"NO",43409,43409,8,23.1266540808517,-23.1266540808517,75.433161559655,-0.68985118,75.433161559655,0.651131118263453
"1523","2022100200 4017","right","MIN",44853,"NO",37097,43409,6,7.7059727081274,7.7059727081274,67.9310653036198,-1.312411151,66.1345247691499,0.581244625906507
"1524","2022100200 4017","right","MIN",44853,"NO",43409,43409,6,7.7059727081274,7.7059727081274,67.9310653036198,-1.312411151,67.9310653036198,0.593021984062561
"1525","2022100200 541","right","NO",37101,"MIN",42388,43361,8,11.5245653311024,11.5245653311024,72.4072744647182,-0.578293812,57.9992594495108,0.53684184659426
"1526","2022100200 541","right","NO",37101,"MIN",46165,43361,8,11.5245653311024,11.5245653311024,72.4072744647182,-0.578293812,61.1732188594345,0.557648978983553
"1527","2022100200 541","right","NO",37101,"MIN",42431,43361,8,11.5245653311024,11.5245653311024,72.4072744647182,-0.578293812,71.6911479038692,0.626600063047358
"1528","2022100200 541","right","NO",37101,"MIN",43361,43361,8,11.5245653311024,11.5245653311024,72.4072744647182,-0.578293812,72.4072744647182,0.631294685200523
"1529","2022100200 78","left","MIN",44853,"NO",46083,46083,7,14.2144733368355,-12.4655266631645,74.4249176231092,-0.139376498,74.4249176231092,0.640057212715082
"1530","2022100200 78","left","MIN",44853,"NO",43409,46083,7,14.2144733368355,-12.4655266631645,74.4249176231092,-0.139376498,73.6493867405768,0.63497316101159
"1531","2022100200 864","left","NO",37101,"MIN",42388,52525,17,8.38841638574729,-6.53158361425278,68.0582864092005,0.196996642,56.0238960900912,0.564070773232827
"1532","2022100200 864","left","NO",37101,"MIN",52525,52525,17,8.38841638574729,-6.53158361425278,68.0582864092005,0.196996642,68.0582864092005,0.642963134556428
"1533","2022100200 959","right","MIN",47885,"NO",53489,53489,9,6.54015541604987,1.41984458395017,77.126615743668,-0.455391105,77.126615743668,0.666696971720475
"1534","2022100200 959","right","MIN",47885,"NO",44871,53489,9,6.54015541604987,1.41984458395017,77.126615743668,-0.455391105,52.7192320192405,0.506692510780418
"1535","2022100201 1108","left","CLE",46104,"ATL",54547,52527,15,22.1312959215632,-19.4987040784368,71.656045142902,0.223650673,57.6415083336374,0.565746581936141
"1536","2022100201 1108","left","CLE",46104,"ATL",52527,52527,15,22.1312959215632,-19.4987040784368,71.656045142902,0.223650673,71.656045142902,0.65761994422719
"1537","2022100201 1108","left","CLE",46104,"ATL",46771,52527,15,22.1312959215632,-19.4987040784368,71.656045142902,0.223650673,58.427890722651,0.570901771515963
"1538","2022100201 1152","right","CLE",44898,"ATL",53611,53611,5,7.97308404409017,7.97308404409017,47.8876143220415,-0.249105258,47.8876143220415,0.457161330515692
"1539","2022100201 1552","right","CLE",46104,"ATL",46091,52527,4,18.7613165107786,4.93886227272885,87.2038746049676,-0.326321975,69.7362186915804,0.595927233006374
"1540","2022100201 1552","right","CLE",46104,"ATL",46771,52527,4,18.7613165107786,4.93886227272885,87.2038746049676,-0.326321975,66.8568911237532,0.577051582073786
"1541","2022100201 1552","right","CLE",46104,"ATL",52527,52527,4,18.7613165107786,4.93886227272885,87.2038746049676,-0.326321975,87.2038746049676,0.710437780300745
"1542","2022100201 1552","right","CLE",46104,"ATL",42480,52527,4,18.7613165107786,4.93886227272885,87.2038746049676,-0.326321975,84.9585258193101,0.695718225508317
"1543","2022100201 1902","left","CLE",44898,"ATL",48520,42480,5,11.5659411814767,1.72594118147668,80.3767781373765,-1.469576096,66.2039453285883,0.577235431951195
"1544","2022100201 1902","left","CLE",44898,"ATL",46091,42480,5,11.5659411814767,1.72594118147668,80.3767781373765,-1.469576096,57.8189600424981,0.522267022971398
"1545","2022100201 1902","left","CLE",44898,"ATL",46135,42480,5,11.5659411814767,1.72594118147668,80.3767781373765,-1.469576096,71.2341957435293,0.610211621252083
"1546","2022100201 1902","left","CLE",44898,"ATL",42480,42480,5,11.5659411814767,1.72594118147668,80.3767781373765,-1.469576096,80.3767781373765,0.670146515710415
"1547","2022100201 200","left","CLE",46104,"ATL",52527,52527,6,14.1200140043201,-11.4799859956798,73.0763287571255,-0.381579997,73.0763287571255,0.62675215008805
"1548","2022100201 200","left","CLE",46104,"ATL",46091,52527,6,14.1200140043201,-11.4799859956798,73.0763287571255,-0.381579997,62.9549761809768,0.56040085323397
"1549","2022100201 200","left","CLE",46104,"ATL",46135,52527,6,14.1200140043201,-11.4799859956798,73.0763287571255,-0.381579997,65.1301297420567,0.574660237891167
"1550","2022100201 200","left","CLE",46104,"ATL",53577,52527,6,14.1200140043201,-11.4799859956798,73.0763287571255,-0.381579997,66.701104645138,0.584958883389427
"1551","2022100201 2189","left","ATL",39975,"CLE",54688,54688,5,13.6015893564507,-8.3184106435493,70.9922307254273,-0.161626766,70.9922307254273,0.60862540116701
"1552","2022100201 2189","left","ATL",39975,"CLE",52505,54688,5,13.6015893564507,-8.3184106435493,70.9922307254273,-0.161626766,51.5678196129437,0.481287196293358
"1553","2022100201 2189","left","ATL",39975,"CLE",47863,54688,5,13.6015893564507,-8.3184106435493,70.9922307254273,-0.161626766,55.4218773822293,0.506552765219912
"1554","2022100201 2189","left","ATL",39975,"CLE",53561,54688,5,13.6015893564507,-8.3184106435493,70.9922307254273,-0.161626766,63.6827996980642,0.560707869959384
"1555","2022100201 2210","left","ATL",39975,"CLE",54688,53481,13,11.8832842317178,-11.8832842317178,56.6873252882141,-0.621402455,49.0025790529209,0.500184852350725
"1556","2022100201 2210","left","ATL",39975,"CLE",52496,53481,13,11.8832842317178,-11.8832842317178,56.6873252882141,-0.621402455,48.6795485483053,0.498067201301281
"1557","2022100201 2210","left","ATL",39975,"CLE",53481,53481,13,11.8832842317178,-11.8832842317178,56.6873252882141,-0.621402455,56.6873252882141,0.550562790958237
"1558","2022100201 2252","right","ATL",54616,"CLE",54543,54543,4,12.3700497920323,0.709950207967609,61.7484280024758,-0.276874571,61.7484280024758,0.54356266342602
"1559","2022100201 2252","right","ATL",54616,"CLE",53481,54543,4,12.3700497920323,0.709950207967609,61.7484280024758,-0.276874571,52.9645065070754,0.485978997774683
"1560","2022100201 2252","right","ATL",54616,"CLE",53561,54543,4,12.3700497920323,0.709950207967609,61.7484280024758,-0.276874571,60.7247578707936,0.536851915996081
"1561","2022100201 2346","left","CLE",44898,"ATL",53577,53577,10,13.8337389805329,-5.58626101946712,79.5933897105262,0.918140269,79.5933897105262,0.687332381848766
"1562","2022100201 2346","left","CLE",44898,"ATL",46091,53577,10,13.8337389805329,-5.58626101946712,79.5933897105262,0.918140269,64.838713781238,0.590606981245988
"1563","2022100201 2346","left","CLE",44898,"ATL",46135,53577,10,13.8337389805329,-5.58626101946712,79.5933897105262,0.918140269,77.0174614996531,0.670445688483573
"1564","2022100201 2513","right","ATL",54042,"CLE",47863,52496,24,13.3098544355392,10.5301455644608,36.829073933798,0.913107556,32.1263282060597,0.43865844882171
"1565","2022100201 2513","right","ATL",54042,"CLE",52505,52496,24,13.3098544355392,10.5301455644608,36.829073933798,0.913107556,29.063820692975,0.418581947821499
"1566","2022100201 2513","right","ATL",54042,"CLE",52496,52496,24,13.3098544355392,10.5301455644608,36.829073933798,0.913107556,36.829073933798,0.469487656228804
"1567","2022100201 2513","right","ATL",54042,"CLE",54543,52496,24,13.3098544355392,10.5301455644608,36.829073933798,0.913107556,28.932851373375,0.417723368482604
"1568","2022100201 2595","left","ATL",54616,"CLE",47863,54688,5,12.905773927965,-12.4342260720349,72.5544129487119,0.431383724,54.6931892298022,0.501775794597461
"1569","2022100201 2595","left","ATL",54616,"CLE",54688,54688,5,12.905773927965,-12.4342260720349,72.5544129487119,0.431383724,72.5544129487119,0.618866405583908
"1570","2022100201 2595","left","ATL",54616,"CLE",53561,54688,5,12.905773927965,-12.4342260720349,72.5544129487119,0.431383724,57.2647888022374,0.518634111244048
"1571","2022100201 2642","right","ATL",54042,"CLE",47863,47863,2,7.55830628378718,7.55830628378718,74.1015614475042,0.092619449,74.1015614475042,0.615615998133262
"1572","2022100201 2642","right","ATL",54042,"CLE",45038,47863,2,7.55830628378718,7.55830628378718,74.1015614475042,0.092619449,51.158816116374,0.465213085611404
"1573","2022100201 2642","right","ATL",54042,"CLE",52505,47863,2,7.55830628378718,7.55830628378718,74.1015614475042,0.092619449,46.3711818533395,0.433827384952782
"1574","2022100201 2663","right","ATL",54042,"CLE",45038,45038,10,9.92984383152339,9.92984383152339,58.5110286397801,0.753302437,58.5110286397801,0.549125359885478
"1575","2022100201 2663","right","ATL",54042,"CLE",47863,45038,10,9.92984383152339,9.92984383152339,58.5110286397801,0.753302437,57.6780407256977,0.54366464424028
"1576","2022100201 2663","right","ATL",54042,"CLE",53561,45038,10,9.92984383152339,9.92984383152339,58.5110286397801,0.753302437,55.4996570180972,0.529384084111814
"1577","2022100201 2943","right","ATL",53612,"CLE",54543,52496,5,10.6965199293795,9.20348007062046,73.9912002831977,1.605708574,63.5919699633556,0.560112428723099
"1578","2022100201 2943","right","ATL",53612,"CLE",53481,52496,5,10.6965199293795,9.20348007062046,73.9912002831977,1.605708574,59.4585699869319,0.533015610705057
